run,it,env,accepted,m,I_zz,mu,cost,res_ncp,res_tol,res_pass,gate,last_cand_res,m_true,I_zz_true,mu_true,rel_m,rel_I,rel_mu,theta_sha256
series_win7_int64_gate,0,56,1,8.410669556528791,0.13328123555954505,0.5219685576107415,1610.1825527938902,1.46264111933192e-11,1e-05,1,residual,1.4651668767129422e-11,7.933316968748333,0.12499547659704575,0.5644347047626578,0.06017061837575517,0.06628847049570052,0.07523659830550841,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,57,1,4.906621370083148,0.06486947776918407,0.24367476187984471,1685.7590855460987,7.936911697314919e-09,1e-05,1,residual,7.936507742667409e-09,5.016845945286321,0.06632867624033945,0.21687067677481286,0.021970890955249952,0.02199951143104414,0.12359478701154147,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,58,0,5.0,0.08541150131610022,0.4,9427.83888835631,1.9444434395943233e-09,1e-05,1,residual,0.01370451499052984,2.115273202214496,0.03613373197897098,0.4359017318188455,1.3637608582973872,1.3637608582973877,0.0823619848194724,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,59,1,8.348472522220497,0.11174846307938972,0.4570819444096502,1671.108071551189,3.849198737526649e-12,1e-05,1,residual,3.8365144394703066e-12,7.89161531566454,0.0983212592498911,0.5238636652478534,0.05789146939906134,0.13656460395174905,0.12747919977730668,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,60,1,6.963623830836185,0.09191990081670331,0.5658116161166911,1691.9855745188852,1.1797315901951322e-10,1e-05,1,residual,1.1796474908010168e-10,6.603773514207141,0.10598162292546066,0.5838829777343715,0.05449161995863024,0.13268075842400795,0.03095031420131878,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,61,1,3.880058455713553,0.054713668826884825,0.439448761349877,1680.8658199316897,3.695222442479107e-07,1e-05,1,residual,3.695579635087931e-07,3.918395316136757,0.053134138132709625,0.4339665732710274,0.00978381641722694,0.029727229041150712,0.01263274274220603,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,62,1,1.8802756562294585,0.04193247253342491,0.402770215121165,1616.0919035666122,2.2032972644969728e-07,1e-05,1,residual,2.2043822746342645e-07,2.078511023959135,0.04006140014157583,0.41301836929591507,0.09537373891434982,0.04670511727590048,0.024812829008599293,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,63,1,2.475661905101036,0.04955598212186173,0.4026618789068597,1563.0397362205758,1.2938358454062104e-08,1e-05,1,residual,1.2938909194071258e-08,2.6137550277916004,0.04752445333866216,0.40444406575653136,0.05283323082012061,0.042747020543777055,0.004406510072877363,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,64,1,5.938102592825082,0.08158721845856873,0.23566224864394675,1642.7331960657928,3.0507352200004334e-10,1e-05,1,residual,3.050436292451053e-10,5.860368252397157,0.0860479582779752,0.24783542849983065,0.013264412248518428,0.0518401587751356,0.04911799709012231,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,65,1,4.418696462136489,0.0628781763161466,0.361492386664896,1583.9545926108945,8.154904046486777e-08,1e-05,1,residual,8.155666988973742e-08,4.30400773568873,0.06013904754071456,0.3849879814744761,0.0266469610397683,0.045546593892722295,0.061029424138368295,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,66,1,4.343728361816998,0.06123376024540312,0.520915733909669,1557.599580704752,2.491976958118869e-08,1e-05,1,residual,2.49319452305663e-08,4.318348807741663,0.0696148764751192,0.5222439031398431,0.0058771431408773936,0.12039260362275504,0.0025431971961546165,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,67,1,3.894203474332979,0.0538202449939153,0.35749781524459456,1597.6711676134867,1.814376166253684e-07,1e-05,1,residual,1.8150947231343473e-07,3.960109834459873,0.05446496730124102,0.34712685755406425,0.016642558636478514,0.011837376193761717,0.029876563754261103,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,68,1,4.182516838068657,0.0612787591893178,0.3205382643055523,1707.818519981848,2.630084192101201e-09,1e-05,1,residual,2.630101789136141e-09,4.125198537854926,0.06517888389637731,0.30870120331280154,0.01389467675016094,0.059837242890811215,0.03834471931344075,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,69,1,3.8161465297617774,0.06810519466392394,0.5054599209039738,1627.9768919017715,1.617341356674462e-08,1e-05,1,residual,1.6181685630334286e-08,3.98556651662461,0.06486902888517804,0.5008875673607459,0.04250838272455057,0.04988768653333939,0.009128502764243828,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,70,1,8.187165253714404,0.10123394224248708,0.4238602164570244,1662.8751060240193,6.3779259651397524e-12,1e-05,1,residual,6.367045779498426e-12,7.891559196280233,0.09356397053860316,0.48752392280374107,0.03745851105995738,0.08197569705231139,0.13058580998566777,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,71,1,7.073996622056662,0.10889360087893588,0.45834137708048445,1556.8074539455158,3.06003833383528e-11,1e-05,1,residual,3.05915015541558e-11,6.916515443621282,0.10275469519295186,0.49651413371788505,0.022768860955933546,0.059743310750486264,0.0768815106058794,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,72,1,5.928498699688248,0.10534841071957148,0.38204261449822163,1585.0169797731833,5.466305186274667e-11,1e-05,1,residual,5.4667520510420786e-11,5.806770596147759,0.10944570523234433,0.395861478749134,0.020963132867904955,0.037436777478610336,0.0349083328203038,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,73,1,5.619981209853091,0.09267402314061705,0.22474362857123295,1680.535732949503,7.040686367254523e-10,1e-05,1,residual,7.040747429520877e-10,5.499298916315833,0.09796057576842863,0.23441611969975687,0.021945032516637084,0.05396612449796732,0.04126205629933884,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,74,1,6.7371317275438924,0.11230081307104237,0.24448445061877744,1663.1400551456532,1.0681114326338559e-10,1e-05,1,residual,1.067774202390126e-10,6.778536214374777,0.11849103027356377,0.26247121425960335,0.006108175205006838,0.052242074258531314,0.06852851918090978,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
series_win7_int64_gate,0,75,1,4.022999647605102,0.0706633430135312,0.31292633662492075,1585.939943004296,6.954388037661019e-10,1e-05,1,residual,6.954639919509731e-10,3.8274040190471252,0.0693656600294252,0.3599723718133179,0.051103993094168534,0.018707858954351723,0.1306934611437216,130a84e7e916e2b42538a38f78473b885c4e0dd76c40ee79d712d7a24824b42e
