run,it,env,accepted,m,I_zz,mu,cost,res_ncp,res_tol,res_pass,gate,last_cand_res,m_true,I_zz_true,mu_true,rel_m,rel_I,rel_mu,theta_sha256
series_std_int64_p0,0,63,1,3.0896515890120058,0.30103728093367677,0.352670199059921,1552.1379881254522,2.1257889892822845e-10,1e-05,1,cost,3.3683696110120565e-10,2.6137550277916004,0.04752445333866216,0.40444406575653136,0.18207389604621718,5.334365990250675,0.12801242762646292,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,64,1,6.078755321312026,0.043793874163342364,0.2201549954588312,1661.3899276358086,1.73757341848102e-10,1e-05,1,cost,1.73757341848102e-10,5.860368252397157,0.0860479582779752,0.24783542849983065,0.03726507610260482,0.4910527217639768,0.11168876543822455,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,65,1,4.262580075434031,0.03396947326677426,0.3914691390789479,1586.8820360541254,7.35432575948991e-10,1e-05,1,cost,7.35432575948991e-10,4.30400773568873,0.06013904754071456,0.3849879814744761,0.00962536844698986,0.4351511263330752,0.01683470112404407,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,66,1,4.061407127330438,0.027044351126946732,0.5257761331049531,1562.6681653124363,1.7044010369726692e-08,1e-05,1,cost,2.1550204676312745e-08,4.318348807741663,0.0696148764751192,0.5222439031398431,0.0594999829450082,0.6115147724694655,0.006763563813523537,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,67,1,4.188067692827828,0.05021401793938427,0.326990688930506,1596.5517973909477,2.1270013528251752e-11,1e-05,1,cost,2.0692919600051596e-11,3.960109834459873,0.05446496730124102,0.34712685755406425,0.05756351916917147,0.07804924105333831,0.058008097574017606,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,68,1,4.025484967999703,0.01375856987889286,0.3228981654405862,1707.1270351185035,1.042991984168129e-07,1e-05,1,cost,0.008533121979124736,4.125198537854926,0.06517888389637731,0.30870120331280154,0.024171823232312425,0.7889106247850683,0.04598933199945812,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,69,1,3.9827932683308918,0.04151669899494368,0.48366009107569313,1630.0681111944918,1.1098187369107393e-09,1e-05,1,cost,1.1098187369107393e-09,3.98556651662461,0.06486902888517804,0.5008875673607459,0.0006958228603513717,0.3599919760101441,0.0343938987661982,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,70,1,10.0404202232897,0.012311992293255573,0.32034732005457167,2671.8741342238804,1.3867743869910854e-07,1e-05,1,cost,1.3867743869910854e-07,7.891559196280233,0.09356397053860316,0.48752392280374107,0.27229866412487347,0.8684109682137119,0.3429095372135584,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,71,0,5.0,0.07428212662180694,0.4,6419.91891732121,2.2402663057974337e-11,1e-05,1,cost,0.01459573581263835,6.916515443621282,0.10275469519295186,0.49651413371788505,0.2770926283969738,0.27709262839697374,0.19438345691227293,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,72,1,5.904726820155965,0.11455029820360353,0.37887483718189613,1586.0723777851626,7.145672942243664e-12,1e-05,1,cost,7.13801240337375e-12,5.806770596147759,0.10944570523234433,0.395861478749134,0.01686931184662097,0.04664041371401982,0.04291056967935669,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,73,1,5.379134128167357,0.02633833996950015,0.24168052015419975,1684.623009770336,1.2509023206153103e-08,1e-05,1,cost,1.9905562975708335e-08,5.499298916315833,0.09796057576842863,0.23441611969975687,0.021850928632367886,0.7311332670015948,0.030989338377186742,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,74,1,6.755864762887001,0.069259689585138,0.23747187274261247,1686.9708054470595,3.68450270293863e-11,1e-05,1,cost,3.868141917884316e-11,6.778536214374777,0.11849103027356377,0.26247121425960335,0.003344593990616757,0.4154858015392718,0.09524603140771348,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,75,1,3.662135345729238,0.3265038242015456,0.36659814486068043,1579.7162223876294,1.1164233426619319e-10,1e-05,1,cost,1.1048524595214104e-10,3.8274040190471252,0.0693656600294252,0.3599723718133179,0.043180357363744655,3.7069951336589515,0.01840633772527031,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
series_std_int64_p0,0,76,1,5.59306100415294,0.09805642787260031,0.1876995858840867,1615.851890857276,6.510569861006843e-12,1e-05,1,cost,6.501715832385457e-12,5.517071424189092,0.10416267828701709,0.20492231292761673,0.013773535653476979,0.05862224853311841,0.08404515251403344,530fc9a2b848ee853295e5ad7020b40ddfbb83b4922a4775dcb7c647e702f476
