run,it,env,accepted,m,I_zz,mu,cost,res_ncp,res_tol,res_pass,gate,last_cand_res,m_true,I_zz_true,mu_true,rel_m,rel_I,rel_mu,theta_sha256
series_std_f32_p0,0,32,1,4.37726110231813,0.01521670023366889,0.4336032370287073,1549.4690683338283,1.0012483633858871e-07,1e-05,1,cost,1.3436905521579945e-07,4.93955266031659,0.07141604015131113,0.3916600173438961,0.11383451026158736,0.7869288159714701,0.10709088961711158,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,33,1,3.6564331011621976,0.40365588901045957,0.20136594768288285,1668.300758587921,2.064826488262783e-08,1e-05,1,cost,2.7142791958478796e-08,2.872998302525655,0.042058649405336386,0.21922585914201234,0.27268891803654194,8.597452479281083,0.08146808742831756,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,34,1,3.0188101876955153,0.15811204849721772,0.2577616842832061,1699.698999392846,2.139699875267076e-08,1e-05,1,cost,1.6551598057412686e-08,2.255131720202789,0.03253319788635471,0.27991482572253246,0.3386402934477166,3.8600217245638215,0.07914243692574469,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,35,1,3.694731201351597,0.05095640704914656,0.4942775203307861,1643.012448389858,2.562942932882173e-08,1e-05,1,cost,2.528414944080737e-08,3.971425361147362,0.06718063850997594,0.4947296269094528,0.0696712476338286,0.24150159660093398,0.0009138457736825199,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,36,1,3.169573125133433,0.08248904610499187,0.2657481812820256,1702.0347838047464,1.471771950145584e-08,1e-05,1,cost,2.5065494929643606e-08,2.507316024312086,0.04027295060774383,0.2833794578627076,0.2641298880555138,1.0482493797991195,0.062217906384816446,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,37,1,3.2741371772276042,0.0717829414142562,0.25915787132330514,1633.5539142619882,1.809934540436542e-08,1e-05,1,cost,1.902725831753882e-08,2.7606918980411512,0.0431347658306865,0.2605392393613692,0.18598427428673517,0.6641551201650226,0.0053019577452135015,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,38,0,5.0,0.09983650756647061,0.4,1741.8914085320496,2.1784631959453904e-08,1e-05,1,cost,7.303419774506992e-08,7.722349518094632,0.1541944812188371,0.231102854340336,0.3525286587606215,0.35252865876062156,0.7308310671530517,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,39,1,5.131613309594085,0.06217948292047794,0.3291364058677477,1604.7718783153146,3.366210105104628e-08,1e-05,1,cost,2.515507167843989e-08,5.509567699876662,0.06979918281220308,0.30562941494126494,0.06859964535711899,0.10916603296382696,0.07691337867790063,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,40,1,5.1834318810537665,0.0626720453785429,0.31201946989243423,1690.8884849428723,2.5356606828119688e-08,1e-05,1,cost,2.144891245170477e-08,5.445956081392742,0.10296424252062854,0.2940665168354542,0.04820534657558935,0.39132223144372896,0.061050653607821845,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,41,1,5.062476371631251,0.15391312266783885,0.4165198026353132,1614.3765229989597,3.713701529628466e-08,1e-05,1,cost,4.4556494438463545e-08,4.4531909644451115,0.0675965068134128,0.4706783803103183,0.1368199594517186,1.276939000600823,0.11506493593204417,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,42,0,5.0,0.07715502887907932,0.4,1736.3975348166903,1.750387729204661e-08,1e-05,1,cost,0.025653265243566703,7.478484552592423,0.11540053832540341,0.24705852606476625,0.3314153469412803,0.33141534694128033,0.6190495684214528,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,43,1,3.509402462415716,0.14683775108463903,0.3621243394853814,1574.0141825461696,2.0678559420339582e-08,1e-05,1,cost,2.4094779699224134e-08,3.578326899148464,0.0658223595917612,0.351469067370809,0.019261637819940294,1.2308187065207898,0.03031638657216685,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,44,1,6.504849978863408,0.03345711266493076,0.47318851013768226,1678.2805457784284,3.447290009006565e-08,1e-05,1,cost,2.7268042879224907e-08,5.38911647441996,0.07194797850978223,0.553572687461874,0.20703458716088277,0.5349818944477801,0.14520979655400368,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,45,1,2.491555533909937,0.013875339858666264,0.4787000579349645,1750.411323019042,3.4378205476803814e-08,1e-05,1,cost,3.109806454015818e-08,2.435977010148009,0.030401536746959706,0.5537136735337367,0.022815701269098286,0.5435974183096562,0.13547365576154902,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,46,1,5.099317521266856,0.033225452923073995,0.503340104243792,1527.133857642057,2.708913621196629e-08,1e-05,1,cost,2.0137206235837368e-08,5.24745352459786,0.07518006364244334,0.4926213246166442,0.02823007438495747,0.5580550040354532,0.021758659423623518,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,47,1,6.220482336724948,0.05731691442495928,0.23291868084784262,1646.3388643745304,2.4992622513209106e-08,1e-05,1,cost,2.4798266426429016e-08,6.235435168539178,0.10931944820270544,0.255586898839165,0.002398041421338862,0.47569334306664746,0.08869084485268157,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,48,1,2.7580119412351274,0.08461129473361058,0.3242669139080729,1597.0000684569545,2.4130283708678757e-08,1e-05,1,cost,1.3747874658132098e-08,2.3616227262577034,0.039702016097373095,0.34673504295579477,0.16784612146985642,1.1311586425760614,0.06479912977987155,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,49,1,3.453439912190796,0.02982914984710481,0.38951475606673314,1592.0284838871758,1.6462501001290875e-08,1e-05,1,cost,2.0635795544565738e-08,3.4912425921675503,0.06091226748328085,0.3878479994152928,0.010827858270737983,0.5102932286129015,0.004297448108416407,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,50,0,5.0,0.061779329792270465,0.4,9174.977170122516,2.0589777105506357e-08,1e-05,1,cost,0.03334517552157761,7.59743837053228,0.09387293013391272,0.5005074887871079,0.3418834406879568,0.34188344068795673,0.20081115875143082,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,51,1,8.124236837496474,0.008325433052712841,0.43142065047589395,2754.617677881267,0.21320236488519187,1e-05,0,cost,0.027184942793882283,6.979097570643039,0.1051494637514872,0.5115988098844231,0.1640812806042951,0.9208228672246074,0.15672076998506393,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,52,1,5.6578127133842155,0.2825590423720616,0.3009710624447408,1631.700160818375,3.24464465989438e-08,1e-05,1,cost,3.0205240281189205e-08,5.509235420487406,0.09835789453803442,0.32164448690800906,0.026968768178664018,1.8727642422520305,0.06427414522786735,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,53,1,4.127659468496915,0.037001168829959616,0.4438083960966588,1643.1373562727752,3.157609833326358e-08,1e-05,1,cost,3.969095649369869e-08,4.71383468287713,0.06165066926811518,0.3979664257371076,0.12435209416857158,0.39982535032922867,0.11519054722931299,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,54,1,3.105175239173733,0.1827708262359245,0.3726024935394201,1612.1453862705105,2.007754046351451e-08,1e-05,1,cost,1.9810503695816273e-08,2.359210129402468,0.035993349575428414,0.47003555581010487,0.31619273776185436,4.077905457309722,0.20728870628256874,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,55,1,3.075220555888307,0.18328625797944775,0.31802553027343006,1609.5336145563667,1.9617769471402813e-08,1e-05,1,cost,2.0887621909881915e-08,2.855986092254814,0.04331671577790046,0.33573590634691164,0.07676314118897057,3.231305506151915,0.05275091444994768,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,56,1,11.193064552222369,0.009200387851209815,0.32584869632238544,3560.106889181715,1.1900760168992441e-06,1e-05,1,cost,1.4565519238507463e-06,7.933316968748333,0.12499547659704575,0.5644347047626578,0.4108934001143708,0.9263942336019921,0.4226990410531129,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
series_std_f32_p0,0,57,1,5.159879880914525,0.04737960415231704,0.20860021090388328,1683.583859022545,2.699858669963362e-08,1e-05,1,cost,2.405049989717689e-08,5.016845945286321,0.06632867624033945,0.21687067677481286,0.028510729089178954,0.28568446050937546,0.03813547314889971,534b8dd4cd1f7a8a961a81e3c2bc0dae15de144478c91975a44d373f1f0d775e
